task_family,dataset,agent_model,method,ppo_used,cs,ca,metric,optimizer_name,metaprompt_style,num_fewshot,top_k,top_k_prompts,valset_size,num_iterations,total_iterations,epochs,train_size,batch_size,prompt_per_example,global_step,final_score,rollouts,rollouts_budget,test_size,input_tokens,output_tokens,real_cost_usd,estimated_cost_usd,runtime_mins,seed,project,run_name,run_id
MMLU,ABSTRACT_ALGEBRA,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,31.999999284744263,,,,,,,,6.5,42.0,mmlu,abstract_algebrameta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ds23iye2
MMLU,ABSTRACT_ALGEBRA,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,33.00000131130218,,,,,,,,4.33,42.0,mmlu,abstract_algebrameta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,m3ph287v
MMLU,ABSTRACT_ALGEBRA,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,34.99999940395355,,,,,,,,5.32,42.0,mmlu,abstract_algebrameta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,hho995yk
MMLU,ABSTRACT_ALGEBRA,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,36.00000143051147,,,20.0,,,,,5.43,,mmlu,abstract_algebrameta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,vyjkrrgm
MMLU,ABSTRACT_ALGEBRA,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,31.00000023841858,,,20.0,,,,,5.53,,mmlu,abstract_algebrameta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,w0nxue9l
MMLU,ABSTRACT_ALGEBRA,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,31.999999284744263,600.0,,100.0,316350.0,,,,4.42,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,1mvbx7nz
MMLU,ABSTRACT_ALGEBRA,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,31.00000023841858,600.0,,100.0,329850.0,,,,4.27,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,idb2logj
MMLU,ABSTRACT_ALGEBRA,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,34.00000035762787,600.0,,100.0,318000.0,,,,2.43,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,4cumdblz
MMLU,ABSTRACT_ALGEBRA,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,33.00000131130218,960.0,,100.0,398400.0,,,,4.1,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,wzpg5dqm
MMLU,ABSTRACT_ALGEBRA,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,36.00000143051147,600.0,,100.0,329850.0,,,,4.27,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,vt9nbbf3
MMLU,ABSTRACT_ALGEBRA,google/gemma-3-1b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,25.99999904632568,,,20.0,,,,,17.45,,mmlu,abstract_algebrameta_changegoogle/gemma-3-1b-it_google/gemma-3-1b-it,fja0l50u
MMLU,ABSTRACT_ALGEBRA,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,28.00000011920929,,,20.0,,,,,2.77,,mmlu,abstract_algebrameta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,x95ffpjg
MMLU,ABSTRACT_ALGEBRA,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,34.00000035762787,,,20.0,,,,,1.63,,mmlu,abstract_algebrameta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,1opift77
MMLU,ABSTRACT_ALGEBRA,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,34.00000035762787,,,20.0,,,,,4.7,,mmlu,abstract_algebrameta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,o3ht9her
MMLU,ANATOMY,Qwen/Qwen3-0.6B,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,42.96296238899231,,,20.0,,,,,8.12,,mmlu,anatomymeta_changeQwen/Qwen3-0.6B_google/gemma-3-1b-it,ja5n9lv2
MMLU,ANATOMY,Qwen/Qwen3-0.6B,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,42.2222226858139,,,20.0,,,,,7.2,,mmlu,anatomymeta_changeQwen/Qwen3-0.6B_google/gemma-3-1b-it,llmo66dc
MMLU,ANATOMY,Qwen/Qwen3-0.6B-Base,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,39.2592579126358,,,20.0,,,,,8.15,,mmlu,anatomymeta_changeQwen/Qwen3-0.6B-Base_google/gemma-3-1b-it,hfluz11f
MMLU,ANATOMY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,51.85185074806213,,,,,,,,4.87,42.0,mmlu,anatomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,935v09wh
MMLU,ANATOMY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,54.81481552124024,,,,,,,,4.23,42.0,mmlu,anatomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,stgzjyl7
MMLU,ANATOMY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,54.07407283782959,,,,,,,,2.9,42.0,mmlu,anatomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,exr96f6h
MMLU,ANATOMY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,53.33333611488342,,,20.0,,,,,6.22,,mmlu,anatomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,l3kt3owb
MMLU,ANATOMY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,52.59259343147278,,,20.0,,,,,6.03,,mmlu,anatomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,te42h38z
MMLU,ANATOMY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,51.11111402511597,600.0,,135.0,198300.0,,,,4.38,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,i8pwlpik
MMLU,ANATOMY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,54.81481552124024,600.0,,135.0,224400.0,,,,4.58,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,6ffo0w6o
MMLU,ANATOMY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,51.11111402511597,600.0,,135.0,306600.0,,,,2.62,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,3z3v5bbz
MMLU,ANATOMY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,55.55555820465088,960.0,,135.0,392280.0,,,,4.38,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,xak3hkdf
MMLU,ANATOMY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,54.81481552124024,600.0,,135.0,224400.0,,,,4.62,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,wp7qa3zq
MMLU,ANATOMY,google/gemma-3-1b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,40.00000059604645,,,20.0,,,,,1.48,,mmlu,anatomymeta_changegoogle/gemma-3-1b-it_google/gemma-3-1b-it,14s19zs3
MMLU,ANATOMY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,24.44444447755813,,,20.0,,,,,3.05,,mmlu,anatomymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,m0aym0cu
MMLU,ANATOMY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,25.92592537403106,,,20.0,,,,,1.95,,mmlu,anatomymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,5zitofuv
MMLU,ANATOMY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,22.9629635810852,,,20.0,,,,,5.57,,mmlu,anatomymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,yn6h1bki
MMLU,ASTRONOMY,Qwen/Qwen3-0.6B-Base,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,39.47368562221527,,,20.0,,,,,11.32,,mmlu,astronomymeta_changeQwen/Qwen3-0.6B-Base_google/gemma-3-1b-it,lrfcmeqr
MMLU,ASTRONOMY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,61.84210777282715,,,,,,,,5.75,42.0,mmlu,astronomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,f4a7z2ht
MMLU,ASTRONOMY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,60.52631735801697,,,,,,,,4.57,42.0,mmlu,astronomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,bt6zyhjy
MMLU,ASTRONOMY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,61.18420958518982,,,,,,,,3.05,42.0,mmlu,astronomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,xh2xhkj4
MMLU,ASTRONOMY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,57.894736528396606,,,20.0,,,,,6.72,,mmlu,astronomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,opb2ryoe
MMLU,ASTRONOMY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,62.5,,,20.0,,,,,6.77,,mmlu,astronomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,i34s22ug
MMLU,ASTRONOMY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,58.55262875556946,600.0,,152.0,395250.0,,,,4.93,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,43d82g96
MMLU,ASTRONOMY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,50.0,600.0,,152.0,184950.0,,,,4.95,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,vw5be5bo
MMLU,ASTRONOMY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,50.65789222717285,600.0,,152.0,316800.0,,,,2.7,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,s52hrvwn
MMLU,ASTRONOMY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,50.0,960.0,,152.0,487080.0,,,,4.38,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,e4bh0d1k
MMLU,ASTRONOMY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,50.0,600.0,,152.0,184950.0,,,,4.95,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,x8iokfag
MMLU,ASTRONOMY,google/gemma-3-1b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,41.447368264198296,,,20.0,,,,,3.28,,mmlu,astronomymeta_changegoogle/gemma-3-1b-it_google/gemma-3-1b-it,bku146gf
MMLU,ASTRONOMY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,28.28947305679321,,,20.0,,,,,3.32,,mmlu,astronomymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,tsozqvjd
MMLU,ASTRONOMY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,28.947368264198296,,,20.0,,,,,2.58,,mmlu,astronomymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,qw0u5qaf
MMLU,ASTRONOMY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,28.947368264198296,,,20.0,,,,,6.02,,mmlu,astronomymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,cnp5gji0
MMLU,BUSINESS_ETHICS,Qwen/Qwen3-0.6B-Base,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,36.00000143051147,,,20.0,,,,,7.1,,mmlu,business_ethicsmeta_changeQwen/Qwen3-0.6B-Base_google/gemma-3-1b-it,l884iiot
MMLU,BUSINESS_ETHICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,55.000001192092896,,,,,,,,3.68,42.0,mmlu,business_ethicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,gcwg00xd
MMLU,BUSINESS_ETHICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,55.000001192092896,,,,,,,,2.62,42.0,mmlu,business_ethicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ljatv6s0
MMLU,BUSINESS_ETHICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,54.00000214576721,,,20.0,,,,,5.6,,mmlu,business_ethicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,l5ywecmk
MMLU,BUSINESS_ETHICS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,54.00000214576721,,,20.0,,,,,5.55,,mmlu,business_ethicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,yjukp10v
MMLU,BUSINESS_ETHICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,56.99999928474426,600.0,,100.0,341700.0,,,,4.55,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,gtoqmzyo
MMLU,BUSINESS_ETHICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,52.99999713897705,600.0,,100.0,421950.0,,,,4.53,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,as2imu5n
MMLU,BUSINESS_ETHICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,51.99999809265137,600.0,,100.0,388350.0,,,,2.62,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,7ewzj49u
MMLU,BUSINESS_ETHICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,52.99999713897705,960.0,,100.0,506280.0,,,,4.48,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,uq14l3v3
MMLU,BUSINESS_ETHICS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,55.000001192092896,600.0,,100.0,421950.0,,,,4.57,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,twsag6lw
MMLU,BUSINESS_ETHICS,google/gemma-3-1b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,40.00000059604645,,,20.0,,,,,10.97,,mmlu,business_ethicsmeta_changegoogle/gemma-3-1b-it_google/gemma-3-1b-it,ta3xq49z
MMLU,BUSINESS_ETHICS,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,30.00000119209289,,,20.0,,,,,2.6,,mmlu,business_ethicsmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,85scurfs
MMLU,BUSINESS_ETHICS,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,30.00000119209289,,,20.0,,,,,3.3,,mmlu,business_ethicsmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,5pfi9e6t
MMLU,BUSINESS_ETHICS,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,28.99999916553497,,,20.0,,,,,4.82,,mmlu,business_ethicsmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,ct39kb23
MMLU,CLINICAL_KNOWLEDGE,Qwen/Qwen3-0.6B-Base,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,44.15094256401062,,,20.0,,,,,5.9,,mmlu,clinical_knowledgemeta_changeQwen/Qwen3-0.6B-Base_google/gemma-3-1b-it,qqw6ds1y
MMLU,CLINICAL_KNOWLEDGE,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,60.75471639633179,,,,,,,,6.18,42.0,mmlu,clinical_knowledgemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,k46se5w5
MMLU,CLINICAL_KNOWLEDGE,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,56.98113441467285,,,,,,,,4.03,42.0,mmlu,clinical_knowledgemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ui150pgf
MMLU,CLINICAL_KNOWLEDGE,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,60.37735939025879,,,20.0,,,,,8.63,,mmlu,clinical_knowledgemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,s7z1ls5s
MMLU,CLINICAL_KNOWLEDGE,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,61.88679337501526,,,20.0,,,,,8.58,,mmlu,clinical_knowledgemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,epforthd
MMLU,CLINICAL_KNOWLEDGE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,54.71698045730591,600.0,,265.0,263700.0,,,,5.23,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,zesfotys
MMLU,CLINICAL_KNOWLEDGE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,52.83018946647644,600.0,,265.0,211350.0,,,,5.33,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,tut9lfgt
MMLU,CLINICAL_KNOWLEDGE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,52.07546949386597,600.0,,265.0,332700.0,,,,2.97,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,lbta79z1
MMLU,CLINICAL_KNOWLEDGE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,59.24528241157532,960.0,,265.0,519840.0,,,,4.68,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,eqaql33y
MMLU,CLINICAL_KNOWLEDGE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,52.83018946647644,600.0,,265.0,211350.0,,,,5.3,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,y7vfr46f
MMLU,CLINICAL_KNOWLEDGE,google/gemma-3-1b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,43.01886856555938,,,20.0,,,,,3.03,,mmlu,clinical_knowledgemeta_changegoogle/gemma-3-1b-it_google/gemma-3-1b-it,bzipow2x
MMLU,CLINICAL_KNOWLEDGE,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,28.301885724067688,,,20.0,,,,,2.42,,mmlu,clinical_knowledgemeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,ndz7uy8k
MMLU,CLINICAL_KNOWLEDGE,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,27.92452871799469,,,20.0,,,,,5.07,,mmlu,clinical_knowledgemeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,kd2hnnld
MMLU,CLINICAL_KNOWLEDGE,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,27.54716873168945,,,20.0,,,,,9.13,,mmlu,clinical_knowledgemeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,s7amuh23
MMLU,COLLEGE_BIOLOGY,Qwen/Qwen3-0.6B-Base,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,43.75,,,20.0,,,,,12.97,,mmlu,college_biologymeta_changeQwen/Qwen3-0.6B-Base_google/gemma-3-1b-it,8j8p4mfi
MMLU,COLLEGE_BIOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,64.58333134651184,,,,,,,,4.5,42.0,mmlu,college_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,y1c844or
MMLU,COLLEGE_BIOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,65.97222089767456,,,,,,,,3.02,42.0,mmlu,college_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,vokpg9wh
MMLU,COLLEGE_BIOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,65.27777910232544,,,20.0,,,,,6.38,,mmlu,college_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,i7ko8kq3
MMLU,COLLEGE_BIOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,63.88888955116272,,,20.0,,,,,6.38,,mmlu,college_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,719fpm3v
MMLU,COLLEGE_BIOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,63.88888955116272,600.0,,144.0,331500.0,,,,4.83,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,d6z4aria
MMLU,COLLEGE_BIOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,63.88888955116272,600.0,,144.0,176400.0,,,,4.72,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,x7g90mz1
MMLU,COLLEGE_BIOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,56.94444179534912,600.0,,144.0,205050.0,,,,2.67,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,prnl0ks6
MMLU,COLLEGE_BIOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,67.36111044883728,960.0,,144.0,409680.0,,,,4.47,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,t3rqjjam
MMLU,COLLEGE_BIOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,63.88888955116272,600.0,,144.0,176400.0,,,,4.72,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,f3cggt8f
MMLU,COLLEGE_BIOLOGY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,26.38888955116272,,,20.0,,,,,2.87,,mmlu,college_biologymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,d7e20e8b
MMLU,COLLEGE_BIOLOGY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,25.69444477558136,,,20.0,,,,,5.77,,mmlu,college_biologymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,cei5nt6c
MMLU,COLLEGE_CHEMISTRY,Qwen/Qwen3-0.6B-Base,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,41.99999868869781,,,20.0,,,,,8.03,,mmlu,college_chemistrymeta_changeQwen/Qwen3-0.6B-Base_google/gemma-3-1b-it,lf08ois4
