run_id,project,run_name,dataset,seed,runtime_mins,top_k,agent_model,method,final_score,ppo_used,rollouts,rollouts_budget,cs,ca,metric,optimizer_name,optimization_surface,metaprompt_style,num_fewshot,batch_size,prompt_per_example,train_size,epochs,top_k_prompts,valset_size,num_iterations,global_step,total_iterations,test_size,input_tokens,output_tokens,real_cost_usd,estimated_cost_usd
py7xe8cw,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,TRANSLATION_EN-DE,6.0,70.93,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,25.0,True,25600.0,,,,em,,,,,16.0,4.0,32.0,200.0,,,,399.0,,100.0,,,,
u456fi0y,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,SENTENCE_SIMILARITY,6.0,79.62,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,24.0,True,25600.0,,,,em,,,,,16.0,4.0,32.0,200.0,,,,399.0,,100.0,,,,
tbs7rnrs,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,TRANSLATION_EN-FR,6.0,69.62,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,26.0,True,25600.0,,,,em,,,,,16.0,4.0,32.0,200.0,,,,399.0,,100.0,,,,
ikf6t572,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,LETTERS_LIST,6.0,73.13,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,73.0,True,25600.0,,,,em,,,,,16.0,4.0,32.0,200.0,,,,399.0,,100.0,,,,
n69n1wgx,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,FIRST_WORD_LETTER,6.0,72.92,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,93.0,True,25600.0,,,,em,,,,,16.0,4.0,32.0,200.0,,,,399.0,,100.0,,,,
s7q3zil0,GFB_II,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6,SYNONYMS,6.0,74.57,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO,12.0,True,25600.0,,,,contains,,,,,16.0,4.0,32.0,200.0,,,,399.0,,100.0,,,,
idb2logj,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,ABSTRACT_ALGEBRA,42.0,4.27,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),31.00000023841858,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,329850.0,,,
6ffo0w6o,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,ANATOMY,42.0,4.58,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),54.814815521240234,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,135.0,224400.0,,,
vw5be5bo,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,ASTRONOMY,42.0,4.95,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),50.0,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,152.0,184950.0,,,
as2imu5n,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,BUSINESS_ETHICS,42.0,4.53,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),52.99999713897705,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,421950.0,,,
tut9lfgt,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,CLINICAL_KNOWLEDGE,42.0,5.33,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),52.83018946647644,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,265.0,211350.0,,,
x7g90mz1,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,COLLEGE_BIOLOGY,42.0,4.72,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),63.88888955116272,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,144.0,176400.0,,,
ewnoc61c,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,COLLEGE_CHEMISTRY,42.0,4.63,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),49.00000095367432,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,250200.0,,,
6ecety2j,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,COLLEGE_COMPUTER_SCIENCE,42.0,5.02,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),37.99999952316284,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,354300.0,,,
nsm9ixi8,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,COLLEGE_MATHEMATICS,42.0,4.47,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),33.00000131130218,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,201000.0,,,
gaor18aq,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,COLLEGE_MEDICINE,42.0,5.5,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),48.554912209510796,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,173.0,352950.0,,,
6nz5m260,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,COLLEGE_PHYSICS,42.0,4.63,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),34.3137264251709,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,102.0,265050.0,,,
tien7e59,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,COMPUTER_SECURITY,42.0,4.85,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),68.99999976158142,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,320700.0,,,
c62qt23c,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,CONCEPTUAL_PHYSICS,42.0,4.9,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),49.78723526000976,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,235.0,340350.0,,,
v3ilna0z,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,ECONOMETRICS,42.0,5.0,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),32.45614171028137,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,114.0,244200.0,,,
tkqj72jy,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,ELECTRICAL_ENGINEERING,42.0,4.45,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),51.03448033332825,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,145.0,299400.0,,,
2cmndzux,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,ELEMENTARY_MATHEMATICS,42.0,6.1,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),38.62433731555938,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,378.0,253500.0,,,
ga7v4b0x,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,FORMAL_LOGIC,42.0,5.2,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),31.74603283405304,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,126.0,312000.0,,,
t6w3c4z1,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,GLOBAL_FACTS,42.0,4.12,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),38.99999856948852,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,166950.0,,,
2xh81lhy,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HIGH_SCHOOL_BIOLOGY,42.0,5.7,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),70.64515948295593,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,310.0,341250.0,,,
xwhcdwxi,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HIGH_SCHOOL_CHEMISTRY,42.0,5.32,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),50.73891878128052,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,203.0,337200.0,,,
m5rzpi29,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HIGH_SCHOOL_COMPUTER_SCIENCE,42.0,5.22,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),60.00000238418579,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,309900.0,,,
xcee3lp2,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HIGH_SCHOOL_EUROPEAN_HISTORY,42.0,8.17,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),64.84848260879517,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,165.0,240300.0,,,
fu8oopb0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HIGH_SCHOOL_GEOGRAPHY,42.0,4.72,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),70.20202279090881,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,198.0,393600.0,,,
607pq84l,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HIGH_SCHOOL_GOVERNMENT_AND_POLITICS,42.0,5.13,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),74.61140155792236,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,193.0,340500.0,,,
gowj44hl,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HIGH_SCHOOL_MACROECONOMICS,42.0,6.03,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),55.384618043899536,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,390.0,341250.0,,,
11ir8ywt,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HIGH_SCHOOL_MATHEMATICS,42.0,5.37,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),32.59259164333343,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,270.0,134700.0,,,
1i6r5zhw,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HIGH_SCHOOL_MICROECONOMICS,42.0,5.23,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),50.42017102241516,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,238.0,281550.0,,,
qu9g23ok,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HIGH_SCHOOL_PHYSICS,42.0,5.08,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),35.76158881187439,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,151.0,380850.0,,,
6d3gtpx8,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HIGH_SCHOOL_PSYCHOLOGY,42.0,7.15,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),67.88991093635559,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,545.0,319200.0,,,
xkrt1mo2,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HIGH_SCHOOL_STATISTICS,42.0,5.83,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),52.77777910232544,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,216.0,182250.0,,,
sj42dk75,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HIGH_SCHOOL_US_HISTORY,42.0,8.0,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),58.33333134651184,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,204.0,397500.0,,,
9y0ndn91,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HIGH_SCHOOL_WORLD_HISTORY,42.0,8.32,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),71.30801677703857,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,237.0,428550.0,,,
jl2kebfs,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HUMAN_AGING,42.0,4.8,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),50.67264437675476,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,223.0,363900.0,,,
vllfhdax,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,HUMAN_SEXUALITY,42.0,4.53,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),55.72519302368164,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,131.0,252900.0,,,
r9778081,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,INTERNATIONAL_LAW,42.0,4.93,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),68.59503984451294,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,121.0,427050.0,,,
hpdb7ctj,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,JURISPRUDENCE,42.0,4.63,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),63.88888955116272,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,108.0,478650.0,,,
k92q40m1,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,LOGICAL_FALLACIES,42.0,4.98,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),63.80367875099182,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,163.0,429150.0,,,
82mheb0z,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,MACHINE_LEARNING,42.0,4.85,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),35.71428656578064,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,112.0,326250.0,,,
t9vsq3jl,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,MANAGEMENT,42.0,3.97,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),67.96116232872009,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,103.0,221100.0,,,
02bbvv6q,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,MARKETING,42.0,5.02,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),77.77777910232544,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,234.0,394050.0,,,
23l1ne7a,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,MEDICAL_GENETICS,42.0,4.45,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),50.0,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,352650.0,,,
7azbkre8,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,MISCELLANEOUS,42.0,7.97,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),66.15580916404724,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,783.0,212250.0,,,
zxuzgh7i,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,MORAL_DISPUTES,42.0,6.07,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),59.248554706573486,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,346.0,386850.0,,,
66v4fzd3,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,MORAL_SCENARIOS,42.0,9.87,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),31.284916400909417,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,895.0,388050.0,,,
y9m3yt46,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,NUTRITION,42.0,5.77,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),61.764705181121826,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,306.0,413550.0,,,
c3aav308,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,PHILOSOPHY,42.0,5.57,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),53.697746992111206,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,311.0,411900.0,,,
4jurx8kz,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,PREHISTORY,42.0,5.87,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),60.80247163772583,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,324.0,417600.0,,,
bhs7fk4b,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,PROFESSIONAL_ACCOUNTING,42.0,6.07,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),45.035460591316216,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,282.0,295650.0,,,
p8kw450l,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,PROFESSIONAL_LAW,42.0,21.22,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),40.482398867607124,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,1534.0,390000.0,,,
4x8r6b9n,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,PROFESSIONAL_MEDICINE,42.0,7.15,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),45.95588147640228,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,272.0,319950.0,,,
zfnakjfp,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,PROFESSIONAL_PSYCHOLOGY,42.0,7.87,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),48.03921580314636,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,612.0,419400.0,,,
o0tdk4uj,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,PUBLIC_RELATIONS,42.0,4.4,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),61.81818246841431,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,110.0,461700.0,,,
0dj84mr7,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,SECURITY_STUDIES,42.0,6.78,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),53.46938967704773,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,245.0,378000.0,,,
4yrl485w,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,SOCIOLOGY,42.0,5.08,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),50.74626803398132,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,201.0,269400.0,,,
uky9ql83,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,US_FOREIGN_POLICY,42.0,4.58,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),76.99999809265137,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,337800.0,,,
5va7onvm,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,VIROLOGY,42.0,5.07,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),50.60241222381592,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,166.0,402900.0,,,
1fzndgk8,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,WORLD_RELIGIONS,42.0,4.53,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),73.0994164943695,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,171.0,366450.0,,,
1mvbx7nz,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,ABSTRACT_ALGEBRA,3.0,4.42,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),31.999999284744263,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,316350.0,,,
i8pwlpik,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,ANATOMY,3.0,4.38,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),51.11111402511597,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,135.0,198300.0,,,
43d82g96,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,ASTRONOMY,3.0,4.93,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),58.55262875556946,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,152.0,395250.0,,,
gtoqmzyo,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,BUSINESS_ETHICS,3.0,4.55,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),56.99999928474426,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,341700.0,,,
zesfotys,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,CLINICAL_KNOWLEDGE,3.0,5.23,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),54.71698045730591,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,265.0,263700.0,,,
d6z4aria,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,COLLEGE_BIOLOGY,3.0,4.83,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),63.88888955116272,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,144.0,331500.0,,,
4gv148eh,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,COLLEGE_CHEMISTRY,3.0,4.5,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),50.999999046325684,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,201750.0,,,
56s33vjg,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,COLLEGE_COMPUTER_SCIENCE,3.0,4.82,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),40.00000059604645,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,330450.0,,,
btps56ov,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,COLLEGE_MATHEMATICS,3.0,4.35,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),31.999999284744263,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,226500.0,,,
l3vl9n4k,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,COLLEGE_MEDICINE,3.0,5.32,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),50.28901696205139,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,173.0,275700.0,,,
1mq657vm,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,COLLEGE_PHYSICS,3.0,4.72,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),30.392158031463616,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,102.0,281550.0,,,
67m2re5y,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,COMPUTER_SECURITY,3.0,4.73,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),72.00000286102295,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,100.0,423750.0,,,
z5tkil1i,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,CONCEPTUAL_PHYSICS,3.0,4.88,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),44.25531923770904,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,235.0,238950.0,,,
420kt8zq,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,ECONOMETRICS,3.0,4.97,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),30.70175349712372,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,114.0,242400.0,,,
hgzwebmt,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,ELECTRICAL_ENGINEERING,3.0,4.5,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),51.724135875701904,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,145.0,141600.0,,,
ae6ir26x,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,ELEMENTARY_MATHEMATICS,3.0,6.47,1.0,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),36.50793731212616,True,600.0,,0.0,10.0,,,,,,5.0,4.0,5.0,30.0,,,,29.0,,378.0,188850.0,,,
